Tgl FJB,No FJB,Kode Cust,Kode Unit Motor,Tahun Kendaraan,Kilometer,Jns Service,Kondisi_Oli,Kondisi_Rem,Bulan_Terakhir_Ganti_Oli,KM_Terakhir_Ganti_Oli,Usia_Kendaraan,Jumlah_Keluhan,KM_Per_Tahun
29-01-2021,FJB/5443/SBY/PL/4118,SBY8407583,FILANO-NEO,2020,9637,Rutin,Perlu Ganti,Baik,7,1853,1,0,9637
29-01-2021,FJB/6764/SBY/PL/2902,SBY6663594,NMAX-NEO-S,2018,21427,Rutin,Baik,Perlu Penyetelan,3,1041,3,0,7142
29-01-2021,FJB/5639/SBY/PL/3733,SBY9007498,NMAX-NEO-S,2018,45822,Rutin,Kritis,Perlu Penggantian,12,8423,3,0,15274
29-01-2021,FJB/6970/SBY/PL/8952,SBY6193685,NMAX-NEO-S,2019,20591,Kupon Gratis I (DUA),Baik,Perlu Penyetelan,3,903,2,0,10295
29-01-2021,FJB/7117/SBY/PL/7226,SBY9054218,ALL-NEW-AEROX,2018,26359,Rutin,Kritis,Perlu Penggantian,5,3121,3,1,8786
29-01-2021,FJB/3591/SBY/PL/8288,SBY9168808,LEXI,2020,11163,Kupon Gratis I (DUA),Baik,Baik,2,1630,1,0,11163
30-01-2021,FJB/3005/SBY/PL/7666,SBY8488797,NMAX-NEO-S,2019,19771,Repair,Kritis,Perlu Penyetelan,9,226,2,1,9885
30-01-2021,FJB/5897/SBY/PL/9108,SBY9812389,MT-15,2018,27075,Repair,Kritis,Perlu Penggantian,11,1604,3,2,9025
30-01-2021,FJB/1768/SBY/PL/9693,SBY7686270,ALL-NEW-AEROX,2021,0,Rutin,Kritis,Baik,9,0,0,0,0
30-01-2021,FJB/7240/SBY/PL/5876,SBY3966436,VIXION,2020,11764,Rutin,Perlu Ganti,Baik,5,2602,1,1,11764
30-01-2021,FJB/8314/SBY/PL/9069,SBY7336087,X-MAX-CONNEC,2020,10877,Rutin,Kritis,Baik,6,5240,1,1,10877
30-01-2021,FJB/7940/SBY/PL/6113,SBY4165083,MIO,2018,38016,Repair,Perlu Ganti,Perlu Penggantian,7,2536,3,1,12672
30-01-2021,FJB/7745/SBY/PL/1786,SBY2373100,NMAX-NEO-S,2021,0,Rutin,Baik,Baik,3,0,0,0,0
30-01-2021,FJB/2837/SBY/PL/3682,SBY9666625,FREE-GO-S,2018,32098,Repair,Baik,Perlu Penggantian,4,652,3,2,10699
30-01-2021,FJB/8949/SBY/PL/8502,SBY7856346,NMAX-NEO-S,2019,32107,Repair,Perlu Ganti,Perlu Penggantian,2,2158,2,2,16053
31-01-2021,FJB/4992/SBY/PL/7766,SBY7508277,MIO,2021,0,Rutin,Perlu Ganti,Baik,6,0,0,0,0
31-01-2021,FJB/2496/SBY/PL/2558,SBY2210115,ALL-NEW-NMAX,2019,20497,Repair,Perlu Ganti,Perlu Penyetelan,4,2735,2,1,10248
31-01-2021,FJB/3112/SBY/PL/6245,SBY9269836,FILANO-NEO,2018,18930,Repair,Kritis,Perlu Penyetelan,6,5180,3,3,6310
31-01-2021,FJB/9848/SBY/PL/2807,SBY9246680,FREE-GO-S,2019,17134,Repair,Kritis,Perlu Penyetelan,5,3288,2,1,8567
31-01-2021,FJB/7654/SBY/PL/1969,SBY3591826,ALL-NEW-NMAX,2018,14895,Rutin,Kritis,Perlu Penyetelan,6,3099,3,1,4965
31-01-2021,FJB/3120/SBY/PL/3404,SBY8319991,MIO,2018,18122,Repair,Kritis,Perlu Penyetelan,11,3184,3,1,6040
31-01-2021,FJB/4208/SBY/PL/3660,SBY8457625,X-MAX-CONNEC,2018,33728,Rutin,Perlu Ganti,Perlu Penggantian,6,1500,3,0,11242
01-02-2021,FJB/8082/SBY/PL/9993,SBY4087297,FREE-GO-S,2018,17649,Rutin,Baik,Perlu Penyetelan,1,790,3,0,5883
01-02-2021,FJB/9484/SBY/PL/2674,SBY3519847,FAZZIO-NEO-HY,2018,31967,Repair,Kritis,Perlu Penggantian,7,4776,3,2,10655
01-02-2021,FJB/5158/SBY/PL/2026,SBY6817119,FAZZIO-NEO-HY,2021,163,Rutin,Kritis,Baik,8,94,0,1,163
01-02-2021,FJB/5310/SBY/PL/6777,SBY6852881,LEXI,2019,21618,Rutin,Kritis,Perlu Penyetelan,6,3551,2,0,10809
01-02-2021,FJB/6565/SBY/PL/1905,SBY7226520,FILANO-NEO,2019,12064,Repair,Kritis,Baik,9,2575,2,2,6032
01-02-2021,FJB/5496/SBY/PL/9889,SBY2295868,NMAX-NEO-S,2019,17551,Rutin,Baik,Perlu Penyetelan,4,1175,2,0,8775
01-02-2021,FJB/3488/SBY/PL/7334,SBY4285957,ALL-NEW-AEROX,2019,18767,Repair,Kritis,Perlu Penyetelan,9,3061,2,1,9383
01-02-2021,FJB/8209/SBY/PL/1339,SBY7841318,MT-15,2018,28373,Repair,Kritis,Perlu Penggantian,12,4584,3,3,9457
02-02-2021,FJB/8809/SBY/PL/9055,SBY1149106,R15,2020,8059,Repair,Kritis,Baik,7,5988,1,1,8059
02-02-2021,FJB/6453/SBY/PL/5554,SBY3843954,LEXI,2018,16204,Kupon Gratis I (DUA),Kritis,Perlu Penyetelan,10,3061,3,2,5401
02-02-2021,FJB/5823/SBY/PL/4573,SBY4190136,NMAX-NEO-S,2019,14947,Kupon Gratis II (TIGA),Baik,Baik,2,102,2,0,7473
02-02-2021,FJB/4203/SBY/PL/1428,SBY4079824,X-MAX-CONNEC,2021,0,Rutin,Perlu Ganti,Baik,5,0,0,0,0
02-02-2021,FJB/4075/SBY/PL/2522,SBY2983625,NMAX-NEO-S,2021,195,Rutin,Baik,Baik,4,179,0,0,195
02-02-2021,FJB/4345/SBY/PL/7626,SBY8904777,NMAX-NEO-S,2019,16847,Repair,Kritis,Perlu Penyetelan,12,6303,2,1,8423
03-02-2021,FJB/4375/SBY/PL/5392,SBY3288822,ALL-NEW-AEROX,2021,0,Rutin,Baik,Baik,3,0,0,0,0
03-02-2021,FJB/9469/SBY/PL/6900,SBY3129633,ALL-NEW-NMAX,2021,56,Rutin,Kritis,Baik,8,39,0,1,56
03-02-2021,FJB/6042/SBY/PL/1856,SBY4116950,NMAX-NEO-S,2021,238,Rutin,Kritis,Baik,8,74,0,0,238
03-02-2021,FJB/1140/SBY/PL/1798,SBY7215355,ALL-NEW-NMAX,2021,263,Rutin,Perlu Ganti,Baik,5,30,0,1,263
03-02-2021,FJB/1998/SBY/PL/2663,SBY3621966,LEXI,2021,0,Rutin,Kritis,Baik,8,0,0,0,0
03-02-2021,FJB/9637/SBY/PL/2395,SBY1076169,ALL-NEW-NMAX,2021,0,Rutin,Baik,Baik,1,0,0,0,0
04-02-2021,FJB/9076/SBY/PL/9593,SBY7799190,ALL-NEW-NMAX,2018,30507,Repair,Baik,Perlu Penggantian,1,983,3,1,10169
04-02-2021,FJB/9021/SBY/PL/2733,SBY4558074,FREE-GO-S,2020,7580,Rutin,Baik,Baik,3,1400,1,0,7580
04-02-2021,FJB/8132/SBY/PL/7605,SBY2705728,NMAX-NEO-S,2019,15314,Rutin,Kritis,Perlu Penyetelan,12,4360,2,1,7657
04-02-2021,FJB/3834/SBY/PL/1735,SBY7879551,XSR 155,2019,27873,Rutin,Perlu Ganti,Perlu Penggantian,7,2891,2,1,13936
04-02-2021,FJB/4727/SBY/PL/7622,SBY3950564,R15,2018,23988,Repair,Perlu Ganti,Perlu Penyetelan,2,2145,3,3,7996
04-02-2021,FJB/4369/SBY/PL/6788,SBY5163709,NMAX-NEO-S,2018,45901,Repair,Perlu Ganti,Perlu Penggantian,6,177,3,3,15300
05-02-2021,FJB/1930/SBY/PL/7241,SBY8828018,X-MAX-CONNEC,2019,26127,Repair,Perlu Ganti,Perlu Penggantian,3,2037,2,3,13063
05-02-2021,FJB/8905/SBY/PL/3820,SBY8574292,MIO-M3 125,2021,0,Rutin,Kritis,Baik,11,0,0,0,0
05-02-2021,FJB/9540/SBY/PL/6310,SBY9870894,FREE-GO-S,2021,150,Rutin,Baik,Baik,2,100,0,0,150
05-02-2021,FJB/7983/SBY/PL/7915,SBY9380533,MIO,2019,13252,Rutin,Kritis,Baik,9,6370,2,0,6626
06-02-2021,FJB/8146/SBY/PL/2453,SBY5581387,MT-15,2020,13317,Rutin,Baik,Baik,2,940,1,0,13317
07-02-2021,FJB/5066/SBY/PL/3831,SBY7287978,X-MAX-CONNEC,2020,16026,Rutin,Baik,Perlu Penyetelan,4,1530,1,0,16026
07-02-2021,FJB/8944/SBY/PL/2591,SBY1782763,FREE-GO-S,2020,9854,Rutin,Kritis,Baik,10,3933,1,1,9854
07-02-2021,FJB/4275/SBY/PL/3105,SBY5294583,MIO-M3 125,2020,8959,Rutin,Kritis,Baik,11,8270,1,0,8959
07-02-2021,FJB/9227/SBY/PL/4073,SBY2409218,ALL-NEW-NMAX,2018,18095,Rutin,Baik,Perlu Penyetelan,3,1672,3,0,6031
07-02-2021,FJB/3164/SBY/PL/7007,SBY2530725,ALL-NEW-NMAX,2020,5645,Rutin,Kritis,Baik,8,2129,1,0,5645
07-02-2021,FJB/4037/SBY/PL/8147,SBY1129181,LEXI,2019,20130,Repair,Kritis,Perlu Penyetelan,11,6932,2,1,10065
07-02-2021,FJB/6368/SBY/PL/1276,SBY9111574,MIO-M3 125,2021,0,Repair,Kritis,Baik,9,0,0,2,0
07-02-2021,FJB/4202/SBY/PL/3225,SBY4019215,LEXI,2020,7384,Rutin,Baik,Baik,1,1501,1,0,7384
08-02-2021,FJB/8312/SBY/PL/2813,SBY2668381,XSR 155,2021,427,Kupon Gratis I (DUA),Baik,Baik,1,417,0,0,427
08-02-2021,FJB/5830/SBY/PL/8713,SBY5294748,MT-15,2020,13263,Rutin,Perlu Ganti,Baik,3,2851,1,0,13263
08-02-2021,FJB/9858/SBY/PL/7053,SBY3937691,MIO,2019,16329,Rutin,Perlu Ganti,Perlu Penyetelan,5,402,2,0,8164
08-02-2021,FJB/2449/SBY/PL/2883,SBY8135408,XSR 155,2019,14161,Repair,Kritis,Baik,6,3975,2,1,7080
08-02-2021,FJB/8930/SBY/PL/7929,SBY1217606,MIO,2019,24252,Repair,Kritis,Perlu Penyetelan,10,5050,2,3,12126
08-02-2021,FJB/3046/SBY/PL/4344,SBY4029960,FREE-GO-S,2018,24068,Repair,Kritis,Perlu Penyetelan,11,3923,3,2,8022
08-02-2021,FJB/9190/SBY/PL/1543,SBY3961957,LEXI,2018,26631,Repair,Kritis,Perlu Penggantian,10,5361,3,2,8877
09-02-2021,FJB/8255/SBY/PL/2902,SBY2977548,ALL-NEW-NMAX,2018,28893,Repair,Baik,Perlu Penggantian,3,1034,3,1,9631
09-02-2021,FJB/9288/SBY/PL/4009,SBY4331092,XSR 155,2019,15439,Kupon Gratis III (TIGA),Kritis,Perlu Penyetelan,9,5261,2,1,7719
09-02-2021,FJB/2087/SBY/PL/3659,SBY8362486,MIO-M3 125,2020,5135,Repair,Kritis,Baik,11,607,1,1,5135
09-02-2021,FJB/4583/SBY/PL/8468,SBY2955113,ALL-NEW-AEROX,2021,0,Rutin,Perlu Ganti,Baik,5,0,0,1,0
09-02-2021,FJB/6213/SBY/PL/5008,SBY3986043,XSR 155,2018,24707,Repair,Perlu Ganti,Perlu Penyetelan,2,2059,3,1,8235
09-02-2021,FJB/5585/SBY/PL/9688,SBY1911133,NMAX-NEO-S,2021,477,Repair,Kritis,Baik,12,391,0,2,477
09-02-2021,FJB/9753/SBY/PL/9220,SBY6143098,FREE-GO-S,2020,8351,Repair,Kritis,Baik,12,4000,1,2,8351
10-02-2021,FJB/7424/SBY/PL/6917,SBY5282862,R15,2018,33854,Repair,Perlu Ganti,Perlu Penggantian,5,844,3,3,11284
10-02-2021,FJB/1456/SBY/PL/5865,SBY5580786,MIO-M3 125,2020,4779,Rutin,Perlu Ganti,Baik,7,33,1,0,4779
10-02-2021,FJB/3105/SBY/PL/6374,SBY4203618,XSR 155,2019,27724,Repair,Perlu Ganti,Perlu Penggantian,5,2964,2,4,13862
10-02-2021,FJB/5347/SBY/PL/8603,SBY7021835,MIO-M3 125,2018,19702,Rutin,Perlu Ganti,Perlu Penyetelan,7,1869,3,0,6567
10-02-2021,FJB/3789/SBY/PL/3256,SBY1324993,LEXI,2019,20376,Kupon Gratis II (TIGA),Kritis,Perlu Penyetelan,6,3265,2,1,10188
10-02-2021,FJB/6922/SBY/PL/5249,SBY5776195,LEXI,2021,204,Rutin,Kritis,Baik,12,123,0,0,204
10-02-2021,FJB/9654/SBY/PL/4731,SBY5649775,FREE-GO-S,2021,96,Rutin,Perlu Ganti,Baik,5,90,0,0,96
11-02-2021,FJB/1429/SBY/PL/6938,SBY5888008,MIO,2020,7040,Rutin,Perlu Ganti,Baik,5,2832,1,0,7040
11-02-2021,FJB/6426/SBY/PL/8819,SBY3495484,LEXI,2020,9498,Rutin,Kritis,Baik,8,4999,1,0,9498
11-02-2021,FJB/6133/SBY/PL/7255,SBY7179422,XSR 155,2018,30739,Repair,Kritis,Perlu Penggantian,8,4803,3,3,10246
11-02-2021,FJB/7223/SBY/PL/7366,SBY3532665,FAZZIO-NEO-HY,2020,10000,Kupon Gratis I (DUA),Perlu Ganti,Baik,3,1897,1,0,10000
11-02-2021,FJB/2388/SBY/PL/8205,SBY3332436,FREE-GO-S,2020,7547,Rutin,Perlu Ganti,Baik,5,723,1,0,7547
12-02-2021,FJB/2208/SBY/PL/4114,SBY9692597,MIO,2019,16468,Kupon Gratis I (DUA),Kritis,Perlu Penyetelan,11,2368,2,1,8234
12-02-2021,FJB/8058/SBY/PL/2192,SBY9902752,FAZZIO-NEO-HY,2019,14169,Rutin,Perlu Ganti,Baik,5,2488,2,0,7084
12-02-2021,FJB/2820/SBY/PL/9614,SBY1269240,FILANO-NEO,2021,151,Rutin,Baik,Baik,2,110,0,0,151
12-02-2021,FJB/8145/SBY/PL/5482,SBY3790241,ALL-NEW-AEROX,2021,0,Repair,Kritis,Baik,8,0,0,1,0
12-02-2021,FJB/8307/SBY/PL/8450,SBY9006333,FREE-GO-S,2021,369,Repair,Kritis,Baik,8,321,0,1,369
13-02-2021,FJB/8312/SBY/PL/5633,SBY3758895,MIO,2021,0,Repair,Kritis,Baik,9,0,0,1,0
13-02-2021,FJB/8997/SBY/PL/7524,SBY9612841,XSR 155,2020,6297,Repair,Kritis,Baik,12,451,1,2,6297
13-02-2021,FJB/5217/SBY/PL/7013,SBY4763755,XSR 155,2019,25674,Rutin,Kritis,Perlu Penggantian,9,4840,2,0,12837
13-02-2021,FJB/5251/SBY/PL/3241,SBY7967953,FILANO-NEO,2019,11479,Kupon Gratis I (DUA),Kritis,Baik,9,6503,2,1,5739
13-02-2021,FJB/7653/SBY/PL/3055,SBY3953943,FILANO-NEO,2021,267,Rutin,Baik,Baik,1,203,0,0,267
13-02-2021,FJB/9557/SBY/PL/1035,SBY4479280,FAZZIO-NEO-HY,2019,11467,Rutin,Kritis,Baik,9,3252,2,0,5733
14-02-2021,FJB/3780/SBY/PL/2119,SBY7442601,X-MAX-CONNEC,2019,24011,Repair,Kritis,Perlu Penyetelan,5,4288,2,2,12005
14-02-2021,FJB/5295/SBY/PL/7420,SBY3981364,MIO-M3 125,2020,6506,Repair,Perlu Ganti,Baik,5,804,1,1,6506
14-02-2021,FJB/7281/SBY/PL/8566,SBY7854607,LEXI,2019,20011,Rutin,Kritis,Perlu Penyetelan,7,3686,2,0,10005
14-02-2021,FJB/1333/SBY/PL/3992,SBY6355485,R15,2020,14230,Repair,Kritis,Baik,8,1578,1,3,14230
14-02-2021,FJB/4947/SBY/PL/2080,SBY4521828,MIO,2018,20181,Kupon Gratis I (DUA),Kritis,Perlu Penyetelan,9,4004,3,1,6727
14-02-2021,FJB/3483/SBY/PL/9912,SBY6711754,NMAX-NEO-S,2020,10268,Kupon Gratis I (DUA),Perlu Ganti,Baik,5,335,1,0,10268
14-02-2021,FJB/3846/SBY/PL/3176,SBY3803302,ALL-NEW-NMAX,2020,5796,Kupon Gratis I (DUA),Baik,Baik,3,932,1,0,5796
15-02-2021,FJB/7268/SBY/PL/8998,SBY3695860,ALL-NEW-NMAX,2019,15337,Rutin,Kritis,Perlu Penyetelan,6,4141,2,0,7668
15-02-2021,FJB/9943/SBY/PL/4390,SBY1192182,FILANO-NEO,2021,139,Kupon Gratis II (TIGA),Kritis,Baik,12,39,0,1,139
15-02-2021,FJB/4347/SBY/PL/5381,SBY9437309,MIO,2021,0,Repair,Kritis,Baik,11,0,0,2,0
15-02-2021,FJB/8710/SBY/PL/3887,SBY7418879,MIO-M3 125,2018,27683,Repair,Kritis,Perlu Penggantian,7,3800,3,3,9227
15-02-2021,FJB/2649/SBY/PL/6752,SBY1233564,FREE-GO-S,2020,7861,Rutin,Baik,Baik,2,1328,1,0,7861
15-02-2021,FJB/4888/SBY/PL/1320,SBY8776329,NMAX-NEO-S,2020,13920,Rutin,Perlu Ganti,Baik,6,1565,1,0,13920
15-02-2021,FJB/4613/SBY/PL/6027,SBY8308216,VIXION,2019,22845,Rutin,Kritis,Perlu Penyetelan,4,3042,2,0,11422
16-02-2021,FJB/8693/SBY/PL/8595,SBY6260980,NMAX-NEO-S,2019,17909,Repair,Kritis,Perlu Penyetelan,7,4586,2,2,8954
16-02-2021,FJB/6624/SBY/PL/1374,SBY6248451,ALL-NEW-AEROX,2020,12783,Repair,Kritis,Baik,12,7348,1,1,12783
16-02-2021,FJB/7380/SBY/PL/2202,SBY7632762,R15,2021,241,Rutin,Baik,Baik,1,195,0,0,241
16-02-2021,FJB/9395/SBY/PL/9801,SBY6678471,ALL-NEW-NMAX,2021,404,Rutin,Baik,Baik,2,266,0,0,404
16-02-2021,FJB/1773/SBY/PL/6539,SBY8223506,LEXI,2019,13204,Rutin,Perlu Ganti,Baik,6,260,2,0,6602
16-02-2021,FJB/2697/SBY/PL/6638,SBY5499298,LEXI,2018,32195,Repair,Kritis,Perlu Penggantian,6,3803,3,2,10731
16-02-2021,FJB/6728/SBY/PL/4033,SBY7099894,MIO-M3 125,2018,19834,Kupon Gratis II (TIGA),Kritis,Perlu Penyetelan,8,5994,3,3,6611
16-02-2021,FJB/3526/SBY/PL/2946,SBY8129668,ALL-NEW-NMAX,2018,25166,Repair,Kritis,Perlu Penggantian,12,3062,3,2,8388
16-02-2021,FJB/4027/SBY/PL/8385,SBY3082739,MIO,2018,21040,Repair,Kritis,Perlu Penyetelan,9,6155,3,1,7013
16-02-2021,FJB/8378/SBY/PL/6179,SBY9400204,FREE-GO-S,2018,19565,Rutin,Baik,Perlu Penyetelan,2,88,3,0,6521
17-02-2021,FJB/6549/SBY/PL/7052,SBY6785503,FREE-GO-S,2020,8789,Repair,Perlu Ganti,Baik,3,2104,1,1,8789
17-02-2021,FJB/4512/SBY/PL/1915,SBY3982266,MIO-M3 125,2019,14725,Repair,Kritis,Baik,7,5749,2,1,7362
17-02-2021,FJB/5911/SBY/PL/2843,SBY5688004,NMAX-NEO-S,2019,30970,Repair,Kritis,Perlu Penggantian,7,4870,2,3,15485
17-02-2021,FJB/3490/SBY/PL/5485,SBY1201144,ALL-NEW-NMAX,2018,20822,Kupon Gratis I (DUA),Perlu Ganti,Perlu Penyetelan,3,2488,3,0,6940
17-02-2021,FJB/9227/SBY/PL/2971,SBY6467075,MIO-M3 125,2018,16322,Repair,Perlu Ganti,Perlu Penyetelan,2,1827,3,2,5440
17-02-2021,FJB/6782/SBY/PL/9815,SBY8205348,FREE-GO-S,2018,14452,Repair,Baik,Perlu Penyetelan,3,1020,3,1,4817
17-02-2021,FJB/5890/SBY/PL/8329,SBY7799523,MIO,2021,0,Repair,Kritis,Baik,8,0,0,2,0
17-02-2021,FJB/2524/SBY/PL/8277,SBY1532994,XSR 155,2019,18857,Rutin,Kritis,Perlu Penyetelan,6,4036,2,0,9428
18-02-2021,FJB/7078/SBY/PL/1623,SBY2812254,LEXI,2019,15557,Repair,Kritis,Perlu Penyetelan,10,4314,2,3,7778
18-02-2021,FJB/8631/SBY/PL/4145,SBY6579917,LEXI,2021,183,Rutin,Perlu Ganti,Baik,5,51,0,0,183
18-02-2021,FJB/3817/SBY/PL/8858,SBY1734362,X-MAX-CONNEC,2021,0,Rutin,Perlu Ganti,Baik,6,0,0,0,0
18-02-2021,FJB/6194/SBY/PL/3850,SBY6039999,FREE-GO-S,2018,18426,Repair,Kritis,Perlu Penyetelan,11,3502,3,2,6142
18-02-2021,FJB/7594/SBY/PL/4388,SBY8910565,ALL-NEW-NMAX,2021,0,Rutin,Baik,Baik,4,0,0,0,0
18-02-2021,FJB/2819/SBY/PL/8759,SBY3489658,NMAX-NEO-S,2021,342,Rutin,Kritis,Baik,9,166,0,0,342
18-02-2021,FJB/3618/SBY/PL/2203,SBY7199097,MIO,2019,22926,Rutin,Baik,Perlu Penyetelan,1,938,2,0,11463
19-02-2021,FJB/4059/SBY/PL/6151,SBY6260021,FREE-GO-S,2019,9867,Repair,Kritis,Baik,9,5458,2,1,4933
19-02-2021,FJB/7368/SBY/PL/7589,SBY4457601,MIO-M3 125,2018,15655,Rutin,Kritis,Perlu Penyetelan,12,8763,3,0,5218
19-02-2021,FJB/5698/SBY/PL/8904,SBY8752670,MIO,2021,0,Rutin,Perlu Ganti,Baik,6,0,0,0,0
19-02-2021,FJB/8498/SBY/PL/4320,SBY1742653,VIXION,2021,125,Rutin,Perlu Ganti,Baik,7,100,0,0,125
19-02-2021,FJB/6409/SBY/PL/4997,SBY2317569,ALL-NEW-AEROX,2021,310,Rutin,Perlu Ganti,Baik,6,307,0,0,310
19-02-2021,FJB/2560/SBY/PL/7758,SBY2244617,ALL-NEW-NMAX,2018,22750,Rutin,Perlu Ganti,Perlu Penyetelan,5,2223,3,0,7583
19-02-2021,FJB/7056/SBY/PL/7752,SBY1077857,XSR 155,2019,20409,Rutin,Baik,Perlu Penyetelan,3,1238,2,0,10204
19-02-2021,FJB/7616/SBY/PL/7135,SBY3745411,NMAX-NEO-S,2018,25955,Rutin,Perlu Ganti,Perlu Penggantian,3,2520,3,0,8651
19-02-2021,FJB/7367/SBY/PL/5534,SBY9996796,FREE-GO-S,2020,7627,Rutin,Kritis,Baik,10,6748,1,0,7627
19-02-2021,FJB/4512/SBY/PL/1301,SBY4370276,FAZZIO-NEO-HY,2020,9948,Repair,Kritis,Baik,12,6675,1,2,9948
19-02-2021,FJB/6805/SBY/PL/4323,SBY4467933,XSR 155,2020,6818,Rutin,Kritis,Baik,4,3423,1,0,6818
19-02-2021,FJB/6309/SBY/PL/5214,SBY3491620,NMAX-NEO-S,2021,402,Repair,Kritis,Baik,10,215,0,1,402
19-02-2021,FJB/5562/SBY/PL/7262,SBY7309568,NMAX-NEO-S,2018,35784,Rutin,Baik,Perlu Penggantian,3,221,3,1,11928
20-02-2021,FJB/9053/SBY/PL/2590,SBY5703171,MIO,2018,26876,Kupon Gratis I (DUA),Baik,Perlu Penggantian,1,691,3,1,8958
20-02-2021,FJB/6506/SBY/PL/6280,SBY8863537,FAZZIO-NEO-HY,2019,13020,Rutin,Baik,Baik,4,1715,2,0,6510
20-02-2021,FJB/2199/SBY/PL/6781,SBY3819287,ALL-NEW-NMAX,2020,6675,Rutin,Baik,Baik,3,423,1,0,6675
20-02-2021,FJB/6362/SBY/PL/2325,SBY8091624,ALL-NEW-AEROX,2020,14093,Rutin,Baik,Baik,2,1098,1,0,14093
20-02-2021,FJB/4611/SBY/PL/5248,SBY5255883,NMAX-NEO-S,2021,35,Rutin,Perlu Ganti,Baik,7,17,0,0,35
20-02-2021,FJB/3709/SBY/PL/5891,SBY3557652,LEXI,2021,0,Rutin,Kritis,Baik,10,0,0,0,0
21-02-2021,FJB/9069/SBY/PL/6306,SBY3495416,ALL-NEW-AEROX,2018,32942,Repair,Kritis,Perlu Penggantian,8,1466,3,4,10980
21-02-2021,FJB/2142/SBY/PL/2018,SBY9183167,ALL-NEW-NMAX,2018,24244,Rutin,Perlu Ganti,Perlu Penyetelan,3,2386,3,0,8081
21-02-2021,FJB/1491/SBY/PL/5902,SBY7675655,XSR 155,2018,36450,Repair,Baik,Perlu Penggantian,3,551,3,3,12150
21-02-2021,FJB/8191/SBY/PL/6147,SBY4643341,LEXI,2019,10084,Rutin,Kritis,Baik,9,4228,2,0,5042
21-02-2021,FJB/3813/SBY/PL/7980,SBY3074913,ALL-NEW-NMAX,2020,6684,Rutin,Kritis,Baik,10,2280,1,1,6684
21-02-2021,FJB/7061/SBY/PL/5260,SBY3783021,FAZZIO-NEO-HY,2018,21070,Repair,Kritis,Perlu Penyetelan,9,4462,3,2,7023
22-02-2021,FJB/2884/SBY/PL/1950,SBY7887578,ALL-NEW-NMAX,2021,444,Rutin,Perlu Ganti,Baik,5,2,0,0,444
22-02-2021,FJB/2234/SBY/PL/3482,SBY9070093,FAZZIO-NEO-HY,2019,17190,Rutin,Baik,Perlu Penyetelan,2,576,2,0,8595
22-02-2021,FJB/4316/SBY/PL/4198,SBY3920590,ALL-NEW-NMAX,2021,0,Rutin,Baik,Baik,4,0,0,0,0
22-02-2021,FJB/7730/SBY/PL/2331,SBY8162187,NMAX-NEO-S,2021,0,Rutin,Kritis,Baik,12,0,0,0,0
22-02-2021,FJB/9572/SBY/PL/4460,SBY2550610,FREE-GO-S,2019,15054,Rutin,Baik,Perlu Penyetelan,1,852,2,0,7527
22-02-2021,FJB/9379/SBY/PL/6823,SBY6241615,MIO,2019,18743,Rutin,Perlu Ganti,Perlu Penyetelan,4,2975,2,0,9371
22-02-2021,FJB/4962/SBY/PL/1818,SBY8974977,MIO-M3 125,2021,0,Rutin,Baik,Baik,3,0,0,0,0
22-02-2021,FJB/4968/SBY/PL/9106,SBY9949384,MIO-M3 125,2019,13720,Rutin,Baik,Baik,1,204,2,0,6860
23-02-2021,FJB/2069/SBY/PL/6096,SBY1846306,NMAX-NEO-S,2018,22088,Rutin,Perlu Ganti,Perlu Penyetelan,5,2109,3,0,7362
23-02-2021,FJB/4692/SBY/PL/7294,SBY4795535,X-MAX-CONNEC,2019,25898,Repair,Baik,Perlu Penggantian,1,1599,2,1,12949
23-02-2021,FJB/6827/SBY/PL/7580,SBY3624154,FREE-GO-S,2018,16694,Repair,Perlu Ganti,Perlu Penyetelan,5,569,3,1,5564
23-02-2021,FJB/8032/SBY/PL/6958,SBY6295292,MIO,2021,99,Repair,Kritis,Baik,10,36,0,2,99
23-02-2021,FJB/3279/SBY/PL/3131,SBY8591671,ALL-NEW-NMAX,2018,19033,Rutin,Baik,Perlu Penyetelan,3,1757,3,0,6344
23-02-2021,FJB/4913/SBY/PL/4817,SBY5523745,X-MAX-CONNEC,2019,31436,Rutin,Kritis,Perlu Penggantian,8,981,2,0,15718
23-02-2021,FJB/3287/SBY/PL/5420,SBY5688365,ALL-NEW-AEROX,2018,23466,Kupon Gratis II (TIGA),Baik,Perlu Penyetelan,3,621,3,1,7822
23-02-2021,FJB/2472/SBY/PL/4816,SBY5534541,X-MAX-CONNEC,2020,10157,Rutin,Baik,Baik,1,1440,1,0,10157
23-02-2021,FJB/8255/SBY/PL/1387,SBY1579395,MIO-M3 125,2020,9452,Rutin,Baik,Baik,4,898,1,0,9452
23-02-2021,FJB/2115/SBY/PL/8079,SBY6507135,FILANO-NEO,2019,9977,Repair,Kritis,Baik,12,7315,2,2,4988
24-02-2021,FJB/7693/SBY/PL/8313,SBY5511662,MT-15,2021,213,Rutin,Perlu Ganti,Baik,6,72,0,0,213
24-02-2021,FJB/5693/SBY/PL/1839,SBY4411524,VIXION,2020,10596,Rutin,Kritis,Baik,7,6274,1,0,10596
24-02-2021,FJB/7932/SBY/PL/8424,SBY6552007,MIO,2019,21036,Repair,Kritis,Perlu Penyetelan,12,7704,2,1,10518
